0,https://cs.illinois.edu/faculty-people
0,https://extension.illinois.edu/
0,https://campusrec.illinois.edu/
0,https://csd.cmu.edu/
0,https://nextpittsburgh.com/
0,https://www.cmu.edu/engage/give/opportunities/index.html
0,https://cs.stanford.edu/
0,https://support.cs.stanford.edu/hc/en-us
0,https://gostanford.com/
0,https://cs.uic.edu/
0,https://cybertalentinitiative.org/
0,https://www.cs.uchicago.edu/
0,https://www.chicago.gov/city/en/sites/covid-19/home/emergency-travel-order.html
0,https://cs.vt.edu/
0,https://www.bkstr.com/virginiatechstore/home
0,https://www.cs.purdue.edu/index.html
0,https://www.lib.purdue.edu/
0,https://www.cs.washington.edu/
0,https://www.uwmedicine.org/
0,https://www.eecs.mit.edu/
0,http://calendars.mit.edu/eecs
0,https://www.scs.gatech.edu/
0,https://samueli.ucla.edu/
1,https://www.cs.utexas.edu/faculty
1,https://www.cs.wisc.edu/people/faculty/
1,https://www2.eecs.berkeley.edu/Faculty/Lists/CS/faculty.html
1,http://www.cms.caltech.edu/people
1,https://www.cs.cornell.edu/people/faculty
1,https://www.colorado.edu/cs/faculty
1,http://www.cse.msu.edu/People/
1,http://www.cis.upenn.edu/about-people/index.php
1,http://www.eecs.umich.edu/eecs/faculty/csefaculty.html
1,http://cs.ua.edu/people/
1,https://www.cl.cam.ac.uk/people/academic.html
1,https://cis.unimelb.edu.au/people/
1,http://web.cs.toronto.edu/people/faculty.htm
1,http://www.cs.uga.edu/faculty-directory
1,https://www.cs.jhu.edu/faculty/
1,https://www.cs.ubc.ca/our-department/people/faculty
1,https://www.cs.usc.edu/directory/faculty/
1,https://cs.unc.edu/people-page/faculty/
1,https://www.seas.harvard.edu/computer-science/people
1,https://www.cs.ucdavis.edu/people/faculty/
1,https://www.depts.ttu.edu/cs/faculty/
1,http://www.cs.ox.ac.uk/people/faculty.html
1,https://cse.ucsd.edu/people/faculty-profiles/faculty
1,https://cs.sfsu.edu/people/faculty-and-staff
1,https://cse.osu.edu/about-us/faculty
1,http://www.cs.rochester.edu/wcms/people/faculty/
1,https://www.cs.duke.edu/people/faculty
1,https://www.cs.ucsb.edu/people
1,http://www.ou.edu/coe/cs/people
1,https://cpsc.yale.edu/people/faculty
1,https://www.cs.princeton.edu/people/faculty
1,http://cs.brown.edu/people/faculty/
1,https://www.bu.edu/cs/people/faculty/
1,https://www.cs.columbia.edu/people/faculty/
1,https://cs.nyu.edu/dynamic/people/faculty/
1,https://www.khoury.northeastern.edu/role/teaching-faculty/
1,https://www.uwgb.edu/computer-science/faculty-staff/
1,https://www.cis.fiu.edu/people/faculty/
1,https://engineering.tufts.edu/cs/people/faculty
1,https://cs.georgetown.edu/people/faculty
1,http://www.ese.upenn.edu/about-people/index.php
1,https://www.csc.ncsu.edu/directories/faculty.php
1,https://www.ics.uci.edu/faculty/
1,https://science.rpi.edu/computer-science/faculty
1,https://www.soe.ucsc.edu/departments/computer-science-engineering/people/faculty
1,https://www.cs.stonybrook.edu/people/faculty
1,https://www.cs.umn.edu/people/faculty
1,https://www.cs.umd.edu/people/faculty
1,https://www.pomona.edu/academics/departments/computer-science/faculty-staff
1,https://www.ed.ac.uk/informatics/people/academic
1,https://www.cs.mcgill.ca/people/faculty/
1,https://cidse.engineering.asu.edu/facultyandresearch/directory/faculty/
1,https://csc.as.miami.edu/people/index.html
1,https://www.marquette.edu/mscs/facstaff-fac-directory.shtml
1,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php
1,https://www.eecs.psu.edu/departments/cse-faculty-list.aspx
1,http://www.sjsu.edu/cs/community/faculty/index.html
1,http://cs.emory.edu/people/faculty/asDir/
1,https://www.cs.uic.edu/staff/
1,https://www.ece.uic.edu/faculty-staff/
1,https://cse.wustl.edu/faculty/Pages/default.aspx
1,https://www1.cs.ucr.edu/about/faculty
1,https://www.csd.cs.cmu.edu/directory/faculty
1,https://cse.uta.edu/faculty-directory.php
0,https://www.cs.rutgers.edu/
1,https://www.engr.uky.edu/research-faculty/departments/electrical-computer-engineering
1,https://engineering.virginia.edu/departments/computer-science/faculty
0,http://www.ece.ucsd.edu/
1,http://www.ece.ucsd.edu/people/faculty
1,https://www.cics.umass.edu/people/all-faculty-staff
1,https://www.cise.ufl.edu/people/faculty/
1,http://www.brandeis.edu/computer-science/people/index.html
1,https://www.wellesley.edu/cs/faculty
1,http://scse.ntu.edu.sg/Research/DMAL/people/Pages/Faculty.aspx
1,https://cs.uoregon.edu/people/faculty
1,https://ceas.uc.edu/academics/departments/electrical-engineering-computer-science/faculty.html
1,https://cse.nd.edu/people/faculty
1,https://cis.temple.edu/people/faculty/tenure
1,https://www.wm.edu/as/computerscience/faculty/index.php
1,https://engineering.tamu.edu/electrical/profiles/index.html
1,https://www.imperial.ac.uk/computing/people/academic-staff/
1,http://eecs.ucmerced.edu/people
1,http://www.cs.ucf.edu/people/index.php
1,http://www.uwyo.edu/cosc/cosc-directory/
1,https://www.cs.hmc.edu/people/
1,https://www.kent.edu/cs/faculty-staff
1,https://cs.gmu.edu/directory/by-category/faculty/
0,https://www.ece.cornell.edu/ece
0,https://engineering.brown.edu/
1,https://cs.uiowa.edu/people/faculty
1,http://www.cse.iitm.ac.in/listpeople.php?arg=MSQw
1,https://www.cs.arizona.edu/people/faculty
1,https://www.cs.iastate.edu/people
1,http://www.eece.cea.howard.edu/faculty
1,https://cs.uwaterloo.ca/about/people/group/49
1,https://www.clemson.edu/cecas/departments/computing/people/faculty/index.html
1,https://cs.siu.edu/faculty-staff/continuing_faculty.php
1,https://www.rose-hulman.edu/academics/academic-departments/computer-science-software-engineering/faculty-and-staff.html
0,https://www.ece.utoronto.ca/
1,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/?filter=*
1,https://www.stevens.edu/schaefer-school-engineering-science/departments/computer-science/faculty-staff
1,http://engineering.case.edu/eecs/faculty-staff
1,https://www2.eecs.berkeley.edu/Faculty/Lists/CS/faculty.html
1,https://www.cs.hku.hk/people/academic.jsp
1,https://www.comp.nus.edu.sg/about/depts/cs/faculty/
1,https://www.eng.ox.ac.uk/people/
1,https://www.bc.edu/content/bc-web/schools/mcas/faculty.html#computer_science
1,https://www.elmhurst.edu/academics/departments/computer-science-information-systems/faculty/
1,https://www.cse.ust.hk/admin/people/faculty/
1,https://academics.morris.umn.edu/computer-science/computer-science-faculty
1,https://www.cmu.edu/cee/people/faculty/index.html
1,https://www.cs.fsu.edu/department/faculty/
1,https://engineering.missouri.edu/academics/eecs/eecs-faculty/
1,https://www.usfca.edu/arts-sciences/undergraduate-programs/computer-science/faculty
1,https://www.haverford.edu/computer-science/faculty-staff
1,http://sci.pitt.edu/faculty-and-research/faculty/
1,https://www.rose-hulman.edu/academics/academic-departments/electrical-computer-engineering/faculty-and-staff.html
1,http://www.cee.hawaii.edu/faculty-staff-main/
1,http://www.cs.utah.edu/people/faculty/
1,http://ee.princeton.edu/people/faculty
1,https://www.seas.harvard.edu/electrical-engineering/people
1,https://www.cdm.depaul.edu/Faculty-and-Staff/Pages/Faculty.aspx?ftype=soc&selectedareataught=&lastnamefilter=ALL&level=-1
1,https://www.surrey.ac.uk/department-computer-science/people/academic-staff
1,http://web.csulb.edu/colleges/coe/cecs/faculty/index.shtml
1,https://www.ece.uw.edu/faculty/
1,https://www.cs.washington.edu/people/faculty
1,http://www.ceecs.fau.edu/directory/
1,https://www.american.edu/cas/cs/faculty.cfm
1,https://engineering.lehigh.edu/cse/faculty
1,https://www.biola.edu/computer-science-bs/faculty
1,https://computerscience.vassar.edu/bios/
1,https://www.eecs.umich.edu/eecs/faculty/eecsfaculty.html
1,https://ece.duke.edu/faculty/computer-engineering
1,https://www.deanza.edu/cis/faculty.html
1,https://www.evansville.edu/majors/eecs/faculty.cfm
1,https://cs.mines.edu/faculty-and-staff/
1,https://cs.uoregon.edu/people/faculty
1,https://www.umb.edu/academics/csm/computer_science/faculty
1,http://www.engr.uky.edu/research-faculty/departments/computer-science/people/faculty
1,https://cs.usu.edu/people/faculty/index
0,https://csc.calpoly.edu
1,https://cse.iith.ac.in/people/faculty.html
1,https://www2.eecs.berkeley.edu/Faculty/Lists/EE/faculty.html
1,https://www.davidson.edu/academics/mathematics-and-computer-science/faculty-and-staff
1,https://eecs.ku.edu/faculty
1,https://www.trident.edu/why-trident/our-people/faculty/?fc=b-s-computer-science
1,https://www.cs.cityu.edu.hk/people/academic_staff.html
0,https://minghsiehece.usc.edu/
1,https://www.wpi.edu/academics/departments/computer-science/faculty-staff
1,https://www.swarthmore.edu/computer-science/faculty-staff
1,https://www.liverpool.ac.uk/computer-science/people/
1,https://it.illinoisstate.edu/faculty-staff/
1,https://cs.utdallas.edu/people/faculty/
1,https://en.diro.umontreal.ca/department-directory/professeurs/
1,https://www.southwestern.edu/math-and-computer-science/our-faculty/
1,https://aeroastro.mit.edu/faculty-research/faculty-list
1,https://www.cs.cornell.edu/people/faculty
1,https://ecee.engineering.asu.edu/tenured-and-tenure-track-faculty/
1,http://www.middlebury.edu/academics/cs/faculty
1,https://engineering.tamu.edu/cse/profiles/index.html
1,https://cs.vt.edu/People/Faculty.html
1,http://college.wfu.edu/cs/people/cs-faculty
1,http://www.sfu.ca/computing/people/faculty.html
1,https://www2.tulane.edu/sse/cs/faculty/
1,http://www.eecs.utk.edu/people/faculty/
1,http://engineering.wayne.edu/cs/faculty.php
0,http://bio.engr.ku.edu/
1,http://engineering.uci.edu/directory/dept/eecs
